VehicleSpawn(10, 901.279114, 223.050598, -2010.845093, 0.004168, 0.143564, -0.002223, 0.989630, Ingame, NULL)
VehicleSpawn(87, 1322.585327, 214.111130, -672.266724, 0.006260, 0.729896, 0.000382, 0.683529, Hardtop, NULL)
VehicleSpawn(22, 1246.077026, 206.024124, -559.391357, 0.021680, -0.057548, 0.002927, 0.998103, NULL, NULL)
VehicleSpawn(22, 1243.734863, 202.494522, -469.543152, -0.004589, -0.016818, -0.004614, 0.999837, NULL, NULL)
VehicleSpawn(13, 701.188416, 208.011139, 51.779663, -0.002914, -0.385356, -0.001231, 0.922763, NULL, NULL)
VehicleSpawn(59, 768.785767, 207.023682, 33.352226, 0.000274, 0.925210, -0.000560, 0.379456, MG, NULL)
VehicleSpawn(90, 616.688232, 206.833359, -37.602333, -0.017748, -0.320271, -0.002252, 0.947157, NULL, NULL)
VehicleSpawn(14, 746.625244, 206.809219, 14.701088, 0.001130, 0.603246, -0.016504, 0.797383, NULL, NULL)
VehicleSpawn(59, 784.502869, 207.051468, 49.500443, 0.040234, 0.916735, -0.095710, 0.385768, NULL, NULL)
VehicleSpawn(59, 769.816895, 206.974030, 76.456573, 0.092813, 0.434647, -0.047846, 0.894527, NULL, NULL)
VehicleSpawn(72, 641.854370, 207.997589, 2.675575, 0.000129, 0.938035, -0.000503, 0.346540, NULL, NULL)
VehicleSpawn(87, 675.364929, 207.193253, 19.348709, 0.005208, -0.341037, 0.001614, 0.940034, Hardtop, NULL)
VehicleSpawn(22, 304.294373, 201.977356, 39.495377, 0.016098, 0.015389, 0.019170, 0.999568, NULL, NULL)
VehicleSpawn(22, 237.072083, 202.285721, 103.180893, -0.002120, 0.700766, 0.002087, 0.713385, NULL, NULL)
VehicleSpawn(63, 279.671387, 202.319687, 66.396133, 0.004407, 0.698652, -0.004359, 0.715434, NULL, NULL)
VehicleSpawn(63, 236.362183, 202.323257, 133.660110, 0.002696, 0.729608, -0.002912, 0.683855, NULL, NULL)
VehicleSpawn(23, 205.007141, 202.298874, 67.846497, -0.000019, 0.999928, -0.004679, -0.011018, NULL, NULL)
VehicleSpawn(23, 147.119934, 202.299850, 139.823364, 0.003080, -0.710570, 0.003050, 0.703613, NULL, NULL)
VehicleSpawn(38, 173.279297, 200.106735, 238.516327, -0.003621, -0.708708, 0.009746, 0.705425, Djonk04, NULL)
VehicleSpawn(11, 328.254456, 201.871918, 203.486969, -0.001416, 0.941724, 0.009037, -0.336263, FullyUpgraded, NULL)
VehicleSpawn(11, 893.609741, 203.188202, 427.626160, -0.019568, -0.785568, -0.016717, 0.618240, FullyUpgraded, NULL)
VehicleSpawn(22, 926.548889, 203.123978, 442.753235, 0.014153, 0.714373, 0.013496, 0.699492, NULL, NULL)
VehicleSpawn(22, 808.205261, 201.440277, 607.660339, -0.028221, -0.710390, 0.029015, 0.702643, NULL, NULL)
VehicleSpawn(48, 786.439209, 201.506760, 811.483826, -0.002986, -0.617336, -0.009776, 0.786633, BuggyMG, NULL)
VehicleSpawn(48, 793.235107, 201.435928, 819.856384, 0.077750, -0.537417, 0.038599, 0.838837, BuggyMG, NULL)
VehicleSpawn(23, 1312.840698, 239.463852, -66.079445, 0.001026, 0.875151, -0.001959, 0.483844, NULL, NULL)
VehicleSpawn(90, 1086.648315, 264.090149, 164.868942, -0.006612, -0.463084, -0.001369, 0.886289, NULL, NULL)
VehicleSpawn(28, 735.220337, 199.837082, 852.914185, 0.003732, 0.997230, 0.001235, -0.074279, NULL, NULL)
VehicleSpawn(16, 510.945496, 199.802185, 1023.558777, 0.003041, 0.031988, -0.000277, 0.999484, NULL, NULL)
VehicleSpawn(68, 894.566467, 202.417664, 1669.399170, 0.002187, -0.350820, -0.002042, 0.936438, NULL, NULL)
VehicleSpawn(32, 919.508057, 202.466522, 1753.485596, -0.000395, 0.997046, 0.014640, 0.075404, NULL, NULL)
VehicleSpawn(29, 917.033997, 202.050232, 1671.637817, 0.025479, -0.383186, -0.043157, 0.922311, NULL, NULL)
VehicleSpawn(29, 855.093445, 201.682770, 1817.357666, 0.026098, 0.823817, -0.030255, 0.565446, NULL, NULL)
VehicleSpawn(22, 795.757629, 206.038437, 1833.273315, -0.001095, 0.961438, 0.003351, 0.274999, NULL, NULL)
VehicleSpawn(25, 745.298645, 199.406769, 1900.317749, -0.001346, 0.981571, 0.004610, 0.191039, Softtop, NULL)
VehicleSpawn(47, 815.412659, 206.125443, 1829.049805, -0.018167, -0.769501, -0.014859, 0.638215, NULL, NULL)
VehicleSpawn(47, 851.621521, 201.588287, 1804.198853, -0.006963, 0.864480, 0.007707, 0.502559, NULL, NULL)
VehicleSpawn(31, 1260.461304, 227.281555, 351.155823, 0.012280, 0.941867, 0.002482, -0.335753, MG, NULL)
VehicleSpawn(18, 1294.256714, 227.492905, 369.195190, -0.006254, 0.907105, -0.008966, 0.420761, Cannon, NULL)
VehicleSpawn(49, 1252.278198, 227.453140, 405.024719, -0.004869, -0.431246, -0.002648, 0.902217, NULL, NULL)
VehicleSpawn(63, 1443.292969, 225.217667, 979.119385, 0.009709, -0.356881, 0.011468, 0.934029, NULL, NULL)
VehicleSpawn(22, 1422.905273, 225.190002, 966.644592, 0.004716, -0.448254, -0.013655, 0.893790, NULL, NULL)
VehicleSpawn(11, 1411.180420, 225.165222, 959.605225, 0.006550, 0.714387, -0.007232, 0.699683, Police, NULL)
VehicleSpawn(11, 1432.231567, 225.271133, 993.424683, 0.006804, 0.981467, 0.014012, -0.190998, FullyUpgraded, NULL)
VehicleSpawn(46, 1630.478394, 231.781967, 1207.123169, 0.009227, 0.998983, -0.015421, 0.041355, CombiMG, NULL)
VehicleSpawn(15, 1651.498169, 231.067337, 1286.425659, -0.004311, -0.781439, -0.010379, 0.623880, NULL, NULL)
VehicleSpawn(5, 1566.470215, 200.037094, 1545.196289, -0.004950, 0.660057, 0.004802, 0.751183, Cab, NULL)
VehicleSpawn(22, 1687.438599, 225.031601, 1737.781250, 0.012781, 0.993385, -0.011384, -0.113544, NULL, NULL)
VehicleSpawn(13, 1671.033691, 225.985031, 1737.149902, 0.049647, 0.908852, 0.025331, -0.413378, NULL, NULL)
VehicleSpawn(13, 1484.028931, 217.307343, 1810.076660, -0.008856, -0.747314, -0.002657, 0.664406, NULL, NULL)
VehicleSpawn(22, 1501.023804, 216.927322, 1805.308594, -0.010233, -0.691920, 0.013946, 0.721767, NULL, NULL)
VehicleSpawn(22, 1608.800659, 200.860931, 1801.400391, 0.007716, 0.892637, 0.015404, -0.450447, NULL, NULL)
VehicleSpawn(27, 1602.512207, 199.761993, 1861.465576, -0.011278, 0.997360, -0.021270, 0.068517, NULL, NULL)
VehicleSpawn(11, 1622.348755, 200.606567, 1817.557861, -0.003241, 0.870463, -0.001488, -0.492222, Police, NULL)
VehicleSpawn(11, 1556.375977, 201.401093, 1849.798340, 0.040260, 0.446187, -0.016067, 0.893889, Police, NULL)
VehicleSpawn(70, 1668.574219, 215.504471, 1780.817505, 0.002572, 0.897969, -0.036667, -0.438521, NULL, NULL)
VehicleSpawn(70, 1710.905640, 218.160782, 2045.755859, 0.000391, 0.232449, 0.000052, 0.972609, NULL, NULL)
VehicleSpawn(91, 1690.892944, 217.939957, 2058.253418, -0.006188, 0.977303, 0.010315, 0.211502, Softtop, NULL)
VehicleSpawn(68, 1707.076538, 217.905762, 2006.728149, 0.013342, -0.662403, 0.013763, 0.748902, NULL, NULL)
VehicleSpawn(72, 1823.269897, 224.420303, 2090.370117, 0.004029, 0.567695, 0.006303, 0.823205, NULL, NULL)
VehicleSpawn(72, 1809.472290, 208.204590, 2209.621094, 0.000052, 0.738811, 0.000077, 0.673912, NULL, NULL)
VehicleSpawn(46, 1777.177856, 202.322250, 2274.084717, -0.003018, 0.749818, 0.003249, 0.661630, CombiMG, NULL)
VehicleSpawn(57, 1827.627686, 209.813004, 2299.760742, 0.000010, 0.000100, 0.000002, 1.000000, FullyUpgraded, NULL)
VehicleSpawn(69, 1689.088867, 199.639648, 2215.753418, 0.003063, 0.051793, 0.000317, 0.998653, Military, NULL)
VehicleSpawn(18, 1787.953125, 202.400162, 2254.894287, 0.004594, 0.801654, -0.006147, 0.597739, Cannon, NULL)
VehicleSpawn(46, 1756.068726, 202.218201, 2300.932373, -0.000164, 0.999190, -0.001171, -0.040225, Combi, NULL)
VehicleSpawn(18, 1853.753418, 206.255142, 2298.395020, -0.001965, 0.999653, 0.017431, 0.019678, Cannon, NULL)
VehicleSpawn(69, -1526.920410, 199.610901, 1672.806641, -0.000703, 0.423321, -0.000781, 0.905979, Military, NULL)
VehicleSpawn(69, -1768.833130, 199.632675, 1572.433105, 0.001975, -0.718008, 0.002270, 0.696028, Military, NULL)
VehicleSpawn(87, -1788.581177, 204.904755, 1554.769409, 0.002148, -0.725501, 0.002155, 0.688215, Softtop, NULL)
VehicleSpawn(87, -1778.897949, 204.897171, 1493.326050, 0.004100, 0.684561, -0.003840, 0.728934, Softtop, NULL)
VehicleSpawn(87, -1863.467407, 204.520676, 1536.458618, 0.001396, -0.052074, 0.002107, 0.998640, Hardtop, NULL)
VehicleSpawn(87, -1872.048828, 216.451385, 1298.814453, 0.003036, 0.849943, -0.004786, 0.526845, Hardtop, NULL)
VehicleSpawn(65, -1927.419434, 232.517853, 1273.096680, 0.009662, 0.256446, -0.002791, 0.966506, NULL, NULL)
VehicleSpawn(64, -2141.493164, 264.641846, 1108.383423, -0.000007, 0.869539, -0.000005, 0.493865, NULL, NULL)
VehicleSpawn(87, -2141.879150, 260.424469, 1125.245117, -0.001263, 0.972719, -0.005496, -0.231916, Softtop, NULL)
VehicleSpawn(87, -1982.183594, 260.451447, 1000.042603, 0.003610, 0.715545, -0.003447, 0.698549, Hardtop, NULL)
VehicleSpawn(87, -2132.993408, 304.425903, 751.348511, 0.002997, -0.712425, 0.003116, 0.701735, Cab, NULL)
VehicleSpawn(87, -1751.466675, 348.424347, 501.563446, -0.001532, 0.960732, -0.005486, -0.277419, Softtop, NULL)
VehicleSpawn(87, -1587.577881, 377.012817, 496.337463, 0.003411, -0.707132, 0.003493, 0.707065, Hardtop, NULL)
VehicleSpawn(87, -1316.779053, 304.452362, 759.141479, 0.005470, -0.273178, 0.001602, 0.961947, Cab, NULL)
VehicleSpawn(64, -1313.764160, 319.120789, 702.585083, 0.000010, 0.517001, 0.000006, 0.855985, NULL, NULL)
VehicleSpawn(87, -1055.231323, 304.420898, 791.278198, 0.006269, 0.659380, -0.005400, 0.751764, Hardtop, NULL)
VehicleSpawn(87, -1158.713989, 270.631592, 972.916382, 0.005658, -0.703746, 0.005761, 0.710406, Softtop, NULL)
VehicleSpawn(87, -1104.015015, 259.430634, 1158.534668, 0.004532, 0.511149, -0.002602, 0.859476, Hardtop, NULL)
VehicleSpawn(87, -1289.041870, 216.450653, 1279.255859, -0.001963, 0.866671, -0.003660, -0.498863, Softtop, NULL)
VehicleSpawn(87, -1605.530884, 204.505112, 1504.187500, 0.007867, -0.025559, 0.002169, 0.999640, Softtop, NULL)
VehicleSpawn(87, -1553.218750, 204.499985, 1536.147217, 0.000295, 0.999918, -0.004001, 0.012158, Cab, NULL)
VehicleSpawn(87, -1474.560425, 204.506104, 1633.813354, 0.003610, -0.691723, 0.003535, 0.722145, Cab, NULL)
VehicleSpawn(5, -4898.238281, 200.046814, -1421.441162, -0.004397, 0.776326, 0.002301, 0.630313, Softtop, NULL)
VehicleSpawn(65, -4860.114746, 259.712555, -1395.691162, 0.009906, 0.154794, -0.001775, 0.987896, NULL, NULL)
VehicleSpawn(39, -6565.847168, 208.805008, -3804.144043, 0.002860, 0.907732, 0.006252, -0.419494, NULL, NULL)
VehicleSpawn(39, -6608.625000, 208.833557, -3952.699463, 0.002433, 0.932662, 0.006374, -0.360686, NULL, NULL)
VehicleSpawn(51, -6832.489746, 208.921646, -3466.310303, 0.005208, 0.970206, -0.021016, 0.241311, NULL, NULL)
VehicleSpawn(51, -6869.860352, 208.921432, -3460.542969, 0.002336, 0.993088, -0.021507, 0.115360, NULL, NULL)
VehicleSpawn(51, -6908.466797, 208.921509, -3407.762939, -0.004010, 0.983692, -0.021319, -0.178547, NULL, NULL)
VehicleSpawn(51, -6525.024414, 208.919464, -3974.687012, -0.000303, 0.999675, -0.021898, -0.013064, NULL, NULL)
VehicleSpawn(31, -6459.258789, 208.865402, -3875.571533, 0.000480, 0.917722, 0.000088, 0.397223, Cab, NULL)
VehicleSpawn(51, -6696.286133, 208.921585, -3703.227295, 0.021786, 0.031127, -0.000465, 0.999278, NULL, NULL)
VehicleSpawn(51, -6637.042969, 208.921570, -3869.542725, 0.011143, -0.855284, 0.018588, 0.517706, NULL, NULL)
VehicleSpawn(59, -6490.984863, 208.910385, -3930.388184, 0.009645, 0.990262, -0.103389, 0.092729, NULL, NULL)
VehicleSpawn(59, -6463.174805, 208.908722, -3902.032959, 0.022044, 0.971671, -0.101653, 0.212219, NULL, NULL)
VehicleSpawn(14, -6436.731934, 216.242935, -3857.267822, 0.000998, -0.392291, 0.000270, 0.919841, NULL, NULL)
VehicleSpawn(70, -6737.577148, 220.156067, -3628.996826, -0.003296, 0.999976, 0.000528, -0.006017, NULL, NULL)
VehicleSpawn(70, -6742.674805, 220.152008, -3594.502930, -0.003295, 0.990514, -0.000057, 0.137372, NULL, NULL)
VehicleSpawn(70, -6761.839355, 220.145828, -3560.259277, -0.003886, 0.942160, 0.000247, 0.335140, NULL, NULL)
VehicleSpawn(91, -6977.043945, 209.084229, -3628.356445, -0.001059, -0.028750, 0.131714, 0.990870, Cab, NULL)
VehicleSpawn(47, -6600.663574, 208.967178, -3985.824463, -0.008682, -0.404901, -0.010404, 0.914260, NULL, NULL)
VehicleSpawn(47, -6456.615234, 208.937546, -3852.037842, -0.002593, 0.939946, 0.014034, -0.341026, NULL, NULL)
VehicleSpawn(47, -6249.076660, 208.942276, -3537.062256, -0.019695, 0.931841, 0.012656, 0.362111, NULL, NULL)
VehicleSpawn(47, -6525.782227, 208.933228, -3466.254395, -0.040813, 0.619519, -0.040922, 0.782851, NULL, NULL)
VehicleSpawn(47, -6598.730469, 208.941605, -3456.683594, 0.062572, 0.839103, 0.063238, 0.536649, NULL, NULL)
VehicleSpawn(47, -6928.614746, 208.306793, -3038.698242, -0.007980, 0.629783, 0.000723, 0.776730, NULL, NULL)
VehicleSpawn(46, -6489.220703, 208.605942, -3128.362061, 0.001756, -0.366149, 0.000586, 0.930555, Combi, NULL)
VehicleSpawn(46, -6306.175781, 208.495743, -3207.468750, 0.001132, 0.347636, -0.000463, 0.937629, Jeep, NULL)
VehicleSpawn(46, -6045.343750, 207.703720, -3790.387939, 0.011182, 0.983287, 0.001102, -0.181717, Combi, NULL)
VehicleSpawn(46, -6795.854492, 207.903381, -3767.198975, 0.000447, 0.067217, 0.012282, 0.997663, CombiMG, NULL)
VehicleSpawn(46, -7118.083496, 208.023224, -3586.822998, 0.002908, 0.023778, 0.001390, 0.999712, Cab, NULL)
VehicleSpawn(55, 1321.097900, 291.911041, -2253.451660, 0.001317, -0.004286, -0.000264, 0.999990, NULL, NULL)
VehicleSpawn(55, 1324.269531, 300.746460, -2480.051025, -0.009093, -0.647396, -0.010326, 0.762030, NULL, NULL)
VehicleSpawn(22, 1333.634766, 300.875916, -2469.029053, -0.001610, -0.194413, -0.000328, 0.980918, NULL, NULL)
VehicleSpawn(22, 1093.622192, 236.023041, -2887.587402, 0.040228, 0.998356, -0.008543, -0.039917, NULL, NULL)
VehicleSpawn(68, 1031.294067, 241.916992, -3137.877441, 0.011694, 0.920010, -0.034726, -0.390178, NULL, NULL)
VehicleSpawn(84, 1217.868164, 259.726044, -3403.278076, 0.001057, -0.715690, 0.006282, 0.698389, Cab, NULL)
VehicleSpawn(84, 1213.472412, 259.712128, -3447.285400, -0.005357, 0.953237, 0.002777, -0.302163, HardtopMG, NULL)
VehicleSpawn(84, 1211.593994, 259.732513, -3469.181885, 0.001408, 0.953979, -0.002334, -0.299862, HardtopMG, NULL)
VehicleSpawn(87, 917.812439, 297.959991, -4074.838379, -0.013762, 0.807656, -0.007033, 0.589451, Softtop, NULL)
VehicleSpawn(87, 902.576721, 296.193054, -4023.966064, 0.007506, 0.863100, -0.004469, 0.504958, Hardtop, NULL)
VehicleSpawn(87, 926.252441, 298.434082, -4244.472168, 0.003616, 0.760308, -0.004144, 0.649539, Cab, NULL)
VehicleSpawn(64, 901.869934, 317.682495, -4253.335938, 0.000007, 0.425685, -0.000003, 0.904871, NULL, NULL)
VehicleSpawn(76, 778.598816, 298.300201, -4071.283936, -0.000487, 0.913664, -0.000653, -0.406469, NULL, NULL)
VehicleSpawn(87, 653.151611, 203.356857, -2322.195557, 0.011617, -0.415717, 0.005371, 0.909404, Hardtop, NULL)
VehicleSpawn(68, 718.533997, 203.815720, -2290.117188, 0.012095, -0.612740, -0.005647, 0.790172, NULL, NULL)
VehicleSpawn(47, 638.740356, 203.503586, -2358.707520, -0.001456, -0.765113, -0.009506, 0.643825, NULL, NULL)
VehicleSpawn(47, 661.780823, 222.171417, -2585.048584, -0.005352, 0.156036, -0.001193, 0.987736, NULL, NULL)
VehicleSpawn(47, 756.216064, 221.933289, -2670.350098, 0.004320, 0.856555, 0.002282, 0.516033, NULL, NULL)
VehicleSpawn(55, 720.684326, 222.126266, -2678.729004, 0.001301, 0.992401, 0.006429, -0.122872, NULL, NULL)
VehicleSpawn(55, 632.957031, 221.987045, -2555.732666, 0.003075, -0.591691, 0.003114, 0.806153, NULL, NULL)
VehicleSpawn(22, 734.015259, 222.048859, -2546.340332, 0.008541, 0.563296, -0.021064, 0.825943, NULL, NULL)
VehicleSpawn(68, 752.437500, 222.068817, -2483.951416, 0.000821, 0.759013, -0.000742, 0.651074, NULL, NULL)
VehicleSpawn(68, 707.939392, 222.143250, -2676.764404, 0.005033, 0.133417, -0.002189, 0.991045, NULL, NULL)
VehicleSpawn(22, 613.775879, 221.419800, -2716.800049, -0.004865, 0.050860, 0.030019, 0.998243, NULL, NULL)
VehicleSpawn(11, 526.439331, 201.051712, -2681.604492, -0.013339, 0.607577, 0.018660, 0.793930, FullyUpgraded, NULL)
VehicleSpawn(11, 526.377991, 201.080002, -2684.686279, -0.005053, 0.663657, 0.035912, 0.747157, Police, NULL)
VehicleSpawn(11, 525.633423, 201.216629, -2688.155762, 0.006484, 0.530947, 0.061994, 0.845110, Police, NULL)
VehicleSpawn(5, 441.984436, 199.925522, -2654.464600, -0.022858, 0.007594, 0.009315, 0.999667, Cab, NULL)
VehicleSpawn(68, 699.868286, 215.965469, -3281.062256, 0.005577, 0.943090, -0.010996, 0.332309, NULL, NULL)
VehicleSpawn(68, 420.569763, 235.280258, -3625.406494, 0.003503, 0.569783, -0.004051, 0.821778, NULL, NULL)
VehicleSpawn(22, 160.762054, 239.454132, -3727.876221, -0.010962, -0.427294, -0.005383, 0.904030, NULL, NULL)
VehicleSpawn(87, -527.935425, 203.864059, -3579.394775, 0.003563, -0.613644, 0.003038, 0.789569, Hardtop, NULL)
VehicleSpawn(87, -279.309265, 203.863022, -3647.345947, 0.003023, 0.799646, -0.003726, 0.600452, Softtop, NULL)
VehicleSpawn(46, -510.596008, 207.580795, -3514.425537, -0.022083, -0.650506, -0.009849, 0.759116, Jeep, NULL)
VehicleSpawn(46, -515.353027, 204.139114, -3696.905029, -0.000826, 0.991455, -0.005512, -0.130330, Cab, NULL)
VehicleSpawn(69, -306.242188, 199.608902, -3676.325684, 0.006863, 0.754120, 0.000787, 0.656701, Military, NULL)
VehicleSpawn(69, -478.160980, 199.634048, -3669.162109, 0.002190, 0.095905, -0.000379, 0.995388, Military, NULL)
VehicleSpawn(69, -553.233154, 199.576477, -3703.650146, 0.007528, 0.774440, 0.003448, 0.632593, Military, NULL)
VehicleSpawn(22, -406.551239, 624.421570, -4447.666992, 0.000549, -0.838542, 0.000920, 0.544836, NULL, NULL)
VehicleSpawn(22, -425.496948, 624.378662, -4387.245117, 0.014294, -0.047967, 0.013157, 0.998660, NULL, NULL)
VehicleSpawn(73, -421.125488, 624.458923, -4478.353027, 0.001074, -0.724254, 0.001103, 0.689531, NULL, NULL)
VehicleSpawn(73, -500.436157, 624.257385, -4470.801270, -0.000014, 0.999991, -0.002978, -0.003132, NULL, NULL)
VehicleSpawn(46, -370.229248, 634.542664, -4535.505859, 0.049431, -0.699901, -0.129706, 0.700622, Combi, NULL)
VehicleSpawn(46, -352.458801, 627.679749, -4495.466797, 0.063050, 0.568837, 0.037785, 0.819159, Jeep, NULL)
VehicleSpawn(46, -352.308075, 635.541382, -4564.677734, -0.000839, 0.670042, -0.000728, 0.742323, Cab, NULL)
VehicleSpawn(60, -307.652191, 692.528687, -4934.835938, 0.038064, -0.047471, -0.008691, 0.998109, NULL, NULL)
VehicleSpawn(87, 591.794556, 1160.511475, -6781.028320, 0.003419, 0.989681, -0.005304, -0.143149, Softtop, NULL)
VehicleSpawn(87, 659.959595, 1195.348633, -6994.304688, 0.075920, 0.495613, -0.087950, 0.860737, Hardtop, NULL)
VehicleSpawn(87, 529.647705, 1220.479126, -7098.734863, 0.003012, 0.014517, 0.009845, 0.999842, Hardtop, NULL)
VehicleSpawn(87, 541.270691, 1219.115967, -7417.888184, 0.006013, -0.017146, 0.000124, 0.999835, Hardtop, NULL)
VehicleSpawn(62, 699.249268, 1203.230347, -7423.538086, -0.000012, -0.004793, 0.000012, 0.999988, Dome, NULL)
VehicleSpawn(62, 769.394165, 487.513672, -5133.543457, 0.000494, 0.718508, 0.000223, 0.695519, Dome, NULL)
VehicleSpawn(72, 1538.542725, 348.243713, -6927.870605, 0.004870, 0.978781, 0.001640, 0.204844, NULL, NULL)
VehicleSpawn(15, 1983.646606, 440.388763, -5107.839844, -0.073393, 0.034430, -0.002368, 0.996706, NULL, NULL)
VehicleSpawn(73, 2222.324707, 625.050537, -6598.873535, -0.001671, 0.908515, 0.003227, 0.417837, NULL, NULL)
VehicleSpawn(18, 2870.440674, 550.049622, -2103.047852, 0.004064, -0.781249, 0.005107, 0.624185, Cannon, NULL)
VehicleSpawn(18, 2903.868408, 550.042664, -2185.825928, 0.001309, 0.990152, -0.009448, 0.139669, Cannon, NULL)
VehicleSpawn(48, 2931.468018, 550.022278, -2028.376099, -0.003444, -0.127930, -0.000516, 0.991777, BuggyMG, NULL)
VehicleSpawn(48, 2962.928955, 550.018066, -2086.850830, -0.004081, -0.124555, -0.000607, 0.992204, Buggy, NULL)
VehicleSpawn(48, 2883.831787, 550.018555, -2066.462158, -0.003999, 0.595969, 0.002953, 0.802992, Buggy, NULL)
VehicleSpawn(48, 2837.355469, 550.020325, -2079.605957, -0.005086, -0.120687, -0.000071, 0.992678, Buggy, NULL)
VehicleSpawn(22, 1848.338867, 247.452301, -523.317383, 0.008580, -0.353815, -0.068791, 0.932743, NULL, NULL)
VehicleSpawn(59, 1737.694336, 245.097137, -584.423889, -0.009133, 0.982844, -0.121545, -0.138422, NULL, NULL)
VehicleSpawn(22, 1595.379883, 245.687103, -60.260162, -0.000725, 0.882433, 0.001494, 0.470435, NULL, NULL)
VehicleSpawn(15, 1588.622314, 245.753265, -39.631500, -0.005900, 0.270425, -0.008088, 0.962689, NULL, NULL)
VehicleSpawn(15, 1608.444946, 245.713776, -0.109406, -0.002634, 0.960385, 0.000720, -0.278663, NULL, NULL)
VehicleSpawn(68, 1566.650879, 256.896240, 155.122253, 0.050683, 0.957310, 0.020977, 0.283810, NULL, NULL)
VehicleSpawn(68, 1408.059570, 243.337479, 203.027039, -0.018111, -0.741965, 0.034788, 0.669291, NULL, NULL)
VehicleSpawn(11, 1407.893921, 245.457474, 175.106384, -0.013523, 0.764703, 0.009533, 0.644170, FullyUpgraded, NULL)
VehicleSpawn(46, 1339.090820, 228.300552, 429.412415, -0.058838, 0.978599, 0.033922, 0.194246, Cab, NULL)
VehicleSpawn(46, 1820.231812, 201.017426, 2833.268066, 0.003712, 0.861122, -0.005156, 0.508358, CombiMG, NULL)
VehicleSpawn(11, 1796.926147, 201.333115, 2806.644531, -0.003724, 0.862979, 0.022821, 0.504710, Police, NULL)
VehicleSpawn(11, 1795.928711, 201.461334, 2803.085693, 0.024193, 0.842211, 0.050925, 0.536192, FullyUpgraded, NULL)
VehicleSpawn(5, 1764.821411, 199.981110, 2713.576904, 0.011259, -0.582197, -0.019493, 0.812736, Cab, NULL)
VehicleSpawn(5, 1838.356079, 199.956985, 2727.350830, -0.015255, -0.366219, 0.018259, 0.930224, Fishing, NULL)
VehicleSpawn(5, 1637.285645, 200.061615, 2688.182617, -0.002741, -0.053260, 0.000207, 0.998577, Cab, NULL)
VehicleSpawn(62, 2741.269287, 561.291077, 3006.979004, -0.000633, 0.166544, -0.000095, 0.986034, Dome, NULL)
VehicleSpawn(62, 3812.182617, 644.871460, 2349.892090, -0.000246, -0.735763, 0.000249, 0.677239, Dome, NULL)
